Id,
29783848,
12449568,
3191511,
28689116,
3069090,
47608197,
10765971,Vim
52877749,
31621083,
41166326,
42350508,
40134152,
18082499,
49183011,
18109272,
41239681,
44959653,Visual Studio
37102913,
16497888,
29239964,
33690162,
14660916,
31936825,
12127653,
11276410,
3188870,
9174471,
44532474,Xcode
17747479,Xcode
4067531,
954742,
8950270,
50139906,
44309968,
37890049,
47247665,
6718312,
39079332,
51688431,
12768149,
23209897,
2975128,
53810600,
44709924,
13754792,
22380734,
3103343,
28955033,
17985260,
19407942,
9185760,
40679446,
2922449,
4686310,
43353796,
14348456,
38729894,
43815357,
11622062,
35035365,
49939457,
16425780,
9453390,
8475416,
41609352,
40447867,
30820498,
17980968,
9287455,
38662646,
40301730,
38734787,
35287870,
26998685,
39089724,
38618762,
19086286,
44304608,
21216372,
50011541,
51930162,
38661322,
50254286,
6564973,
19462027,
7298350,Eclipse;Emacs;Vim
11925642,
54900290,
54137020,
52914444,
38790224,
23110491,
19079863,
45431596,
17578117,
8708379,
45794791,
29327290,
4018932,
46077464,
38287168,
14263546,
31895296,Xcode
7788062,
29537064,
30343125,
18048088,
28150491,
6723579,
40489260,
31109271,
6287156,
14056126,
46539391,
7848287,
50064503,
8746395,Xcode
6411563,
28281393,
42075316,
30649491,
10538167,
18466441,
18221817,
16148476,
21129121,
50754845,
9508914,
5986128,
29260006,IntelliJ
16803976,
30267036,
44789973,
13273115,
42588295,
36756833,
47255183,
33230480,
32958980,
44053151,
18152227,
5642462,
628273,
11121450,
14887614,
30955848,
10837038,
5021314,
4272464,
24566972,
16874275,
45853636,
49745261,
44144739,
35308195,
52213204,
9278625,
27824649,
26179424,
6083068,
29415364,
39917552,
36238369,
19276795,
34753983,
36866672,
17994668,
34093544,
47646215,
6669555,Eclipse
53622656,
36650019,
4841587,
22253475,
38056576,
53977090,
33476615,
42647661,
11732670,
39746344,
33667263,
17753623,
46477434,
6211305,
8506940,
9118906,
30196304,
16593882,
4074309,
20819926,
29545819,
13698974,
42105693,
17547717,
9341261,
14066939,
2882234,
3024538,
1321212,
24292356,
6400973,
4580938,Visual Studio
7477735,
29126037,
27242971,
29792987,
5753807,
14534553,Visual Studio
14760698,
5436579,Visual Studio
7492453,
27236882,
47516610,
29812414,
35413750,
46440920,
14355933,
35801930,
20224241,
11697043,
41998445,
45920486,
19892154,
5753133,
10550781,
45738104,
1318496,
32916201,
727558,
14828054,
56818053,
11157407,Eclipse
55032213,
25206829,
26474173,
29806430,
11535099,
7927423,
9606233,
43587085,
54642162,
16344398,
17306327,IntelliJ
44685365,
31032044,
25623213,
21565521,
35804591,
36870141,
41808134,
44393959,
30124107,
10374237,
5347275,
9308608,
13934361,
39441026,
8998431,
13160009,
19817169,
48017042,
13451345,
5452441,IntelliJ
52975472,
15858886,
22941194,Eclipse
26006816,
36008346,
20060113,
48360594,Xcode
54066577,
10011423,
21397658,
16143233,
15034770,
5068267,
9502685,
49906596,
15528390,
27447915,Eclipse
52792160,
11254213,
2306204,
14180120,
36414890,Xamarin
32205169,
23770903,
47806022,
31138711,
19898720,
36141294,
5009913,
15693270,
10369898,
9432118,
49185627,
33197199,
1775057,
56174331,
29782960,
45422714,
56024829,Eclipse
39477643,
41448737,
10609768,
46276860,
3728816,
