Id,
39433494,Go
38921268,
28626298,
39815774,
48697631,Swift
55282896,C;C++
50682805,
36090178,PHP
18032236,Rails
37382647,Javascript
41473536,React
16464491,
39995799,Groovy
41884237,
49892346,
50311924,
24782223,
55497966,
38005018,
39859266,Javascript
53343330,Kotlin
47943628,
52777099,
19009028,Java
57700457,Go
26082320,Java
43746767,
44163104,
41797188,R
22108605,Go;Java
55456118,Java;Kotlin
35942147,
17266475,R
9414892,
23783448,C;C++
56162667,
54921485,
57427186,
25852125,C;C++;Javascript;Objective C;R
24335471,
38463422,
10684021,C;C++
35522979,R
56563311,
55763951,Rails;Ruby
53208413,C;C++
56898968,
50716327,
10230776,Javascript;Java;R
34350368,
9911904,
6169980,
49628037,
57719234,
57213216,
56442845,Java
57564978,Java
52631663,C;C++
56988666,
55176460,R
32443575,Javascript;Java
27223425,
34612271,
21618474,C;C++
56961276,
56166666,
56478246,
57362271,Java
32868178,
57699092,
57727061,
57048224,
57731983,
55486019,
56581550,
57737338,
17378624,
20312089,Java
42053331,Rails;Ruby
48443074,
48061129,
15624448,Go
20102494,
57663689,
56445541,React
48251832,
57477091,
52860331,C;C++;PHP
56634583,
57018781,
55079636,
57001505,
48855233,Go;Swift
44238932,React
44561234,
56261993,Javascript
54232056,
57512658,
57533306,
57679914,C;C++
56575512,Python
57460242,
57002703,
57639066,
56876488,
35727252,Java
38023756,
49595879,
29172166,C;C++
25223565,
41951190,
4532730,
56892582,
53555635,Python
53265706,
56895549,C;C++
57228495,Java
57017642,Javascript;Java;React
54894096,
52614980,
57641028,
48835555,PHP
57495241,
56550238,
57734181,
52662541,
56395613,C;C++
54998777,
56259006,
56716933,TypeScript
56357662,
57367517,Python
55379273,Go;R
57403597,Javascript;TypeScript
43053417,
24892012,
39055000,Go
54884368,Javascript
53849838,
54407164,Go
54370099,Javascript
55882060,Go;React
57028883,TypeScript
52990172,
55575546,
52928340,Java
54697816,C;C++;Go
57576698,
32930049,C;C++
57613697,Swift
57581108,Rails;React
53526774,Go
56039390,Node.js;R
57504355,Rails;Ruby
41254344,R
56380723,
57624133,C;C++;Go
48255436,C;C++;PHP
33175130,C;C++;Javascript
24718404,Go
45355952,Java;Kotlin
32402369,Rails
55682709,
57229163,Java
52851935,
53486072,
55284414,Python
53639179,Go
56928552,
53231942,Rails
57310952,
55473951,Go
57615025,
34546073,
57190865,R
56483236,
54772916,
53433504,
57257381,
